"charge"	"convexhull_xCoor"	"convexhull_yCoor"	"id"	"intensity"	"overallquality"	"position_dim0"	"position_dim1"	"quality_dim0"	"quality_dim1"	"spectrum_index"	"spectrum_native_id"
3	2961.29	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2963.09	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2964.43	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2966.37	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2968.46	1113.51	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2972.94	1113.51	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2974.17	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2975.23	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2977.31	1113.51	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2978.56	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2980.53	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2982.03	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2983.34	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2984.36	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2986.33	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2987.21	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2988.87	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2989.98	1113.51	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2993.52	1113.51	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2994.95	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2995.89	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2998.34	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2999.18	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2999.97	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	3002.06	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	3004.64	1113.5	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	3004.64	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	3002.06	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2999.97	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2999.18	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2998.34	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2995.89	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2994.95	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2993.52	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2989.98	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2988.87	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2987.21	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2986.33	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2984.36	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2983.34	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2982.03	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2980.53	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2978.56	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2977.31	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2975.23	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2974.17	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2972.94	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2968.46	1116.26	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2966.37	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2964.43	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2963.09	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2961.29	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2959.63	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2956.14	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2955.1	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2952.06	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2949.09	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	2947.09	1116.25	"f_6771638053114733997"	9.94E+006	587541	2977.88	1113.59	0	0	2134	11003
3	1803.72	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1805.62	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1807.95	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1809.91	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1813.56	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1815.84	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1817.63	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1819.81	966.05	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1819.81	968.46	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1817.63	968.47	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1815.84	968.47	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1813.56	968.47	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1809.91	968.47	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1807.95	968.47	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1805.62	968.47	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
3	1803.72	968.47	"f_5935934152008425460"	1.28E+006	255608	1811.75	966.13	0	0	1401	5511
2	1469.59	537.64	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1470.69	537.64	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1472.48	537.64	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1473.68	537.64	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1474.85	537.64	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1476.05	537.79	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1480.36	537.8	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1480.36	540.42	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1476.05	540.41	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1474.85	540.41	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1473.68	540.26	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1472.48	540.26	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1470.69	540.26	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
2	1469.59	540.26	"f_11315250060017110537"	3.48E+006	981490	1474.07	537.76	0	0	1225	4058
3	4321.86	509.9	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4323.04	509.9	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4325.59	509.9	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4328.79	509.9	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4329.97	509.9	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4329.97	511.99	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4328.79	511.99	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4325.59	511.99	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4323.04	511.99	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	4321.86	511.99	"f_8970152842151339527"	220520	44594.4	4325.85	509.99	0	0	3146	16542
3	5250.33	457.12	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5251.32	457.12	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5252.3	457.11	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5253.55	457.1	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5255.26	457.12	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5255.26	458.87	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5253.55	458.85	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5252.3	458.86	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5251.32	458.87	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	5250.33	458.87	"f_7109491239821462219"	52237.3	30253.6	5252.72	457.2	0	0	4061	18760
3	3899.39	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3900.08	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3903.4	476.87	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3905.7	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3906.68	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3907.71	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3912.18	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3913.46	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3914.89	476.89	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3917.45	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3918.76	476.88	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3918.76	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3917.45	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3914.89	478.64	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3913.46	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3912.18	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3907.71	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3906.68	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3905.7	478.64	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3903.4	478.62	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3900.08	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
3	3899.39	478.63	"f_10501690233431628711"	373168	39527.5	3909.06	476.97	0	0	2816	15017
2	3399.31	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3401.12	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3402.39	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3406.33	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3408.09	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3409.53	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3411.1	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3412.07	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3415.52	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3418.56	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3420.12	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3421.52	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3422.75	973.9	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3422.75	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3421.52	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3420.12	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3418.56	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3415.52	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3412.07	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3411.1	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3409.53	977.02	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3408.09	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3406.33	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3402.39	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3401.12	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
2	3399.31	977.03	"f_11569240225867978922"	6.69E+006	220935	3411.42	974.03	0	0	2420	13113
3	4503.96	737.62	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4505.73	737.65	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4507.43	737.6	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4510.3	737.62	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4512.52	737.62	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4512.52	740.04	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4510.3	740.04	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4507.43	740.02	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4505.73	740.07	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	4503.96	740.04	"f_15050702834108402244"	273544	69668.6	4507.99	737.71	0	0	3304	17105
3	663.35	576.76	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	665.56	576.76	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	666.4	576.76	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	667.12	576.76	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	668.15	576.76	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	669.64	576.76	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	674.13	576.76	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	674.13	578.84	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	669.64	578.85	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	668.15	578.84	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	667.12	578.84	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	666.4	578.85	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	665.56	578.84	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	663.35	578.85	"f_13962173052719496748"	91131.3	15274.1	667.76	576.84	0	0	722	870
3	2703	1020.72	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2705.2	1020.73	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2707.07	1020.72	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2708.91	1020.73	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2710.99	1020.72	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2712.17	1020.73	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2714.15	1020.72	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2715.6	1020.73	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2715.6	1023.48	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2714.15	1023.48	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2712.17	1023.48	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2710.99	1023.48	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2708.91	1023.48	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2707.07	1023.48	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2705.2	1023.48	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	2703	1023.47	"f_2487136683570292834"	2.74E+006	531958	2709.64	1020.81	0	0	1958	9658
3	3474.28	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3478.46	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3480.62	976.02	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3483.14	976.02	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3484.03	975.95	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3486.79	976.02	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3491.77	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3494.12	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3495.37	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3496.42	976.02	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3497.46	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3498.91	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3501.03	976.03	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3501.03	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3498.91	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3497.46	978.45	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3496.42	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3495.37	978.45	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3494.12	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3491.77	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3486.79	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3484.03	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3483.14	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3480.62	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3478.46	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
3	3474.28	978.44	"f_11021773056185587861"	1.78E+006	264301	3489.03	976.11	0	0	2475	13453
2	629.17	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	630.37	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	631.3	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	632.63	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	633.77	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	634.66	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	636.13	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	636.81	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	639.68	558.71	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	642.25	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	644.06	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	644.98	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	646.1	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	647.03	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	647.7	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	648.36	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	649.24	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	650.4	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	651.31	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	652.46	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	653.13	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	654.28	558.65	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	654.28	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	653.13	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	652.46	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	651.31	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	650.4	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	649.24	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	648.36	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	647.7	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	647.03	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	646.1	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	644.98	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	644.06	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	642.25	561.27	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	639.68	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	636.81	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	636.13	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	634.66	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	633.77	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	632.63	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	631.3	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	630.37	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	629.17	561.34	"f_10619904239281164386"	930613	22920.2	642.16	558.78	0	0	695	801
2	4350.51	705.32	"f_4686317883852880144"	349509	78739.4	4356.81	705.43	0	0	3171	16646
2	4351.53	705.32	"f_4686317883852880144"	349509	78739.4	4356.81	705.43	0	0	3171	16646
2	4352.77	705.29	"f_4686317883852880144"	349509	78739.4	4356.81	705.43	0	0	3171	16646
2	4354.18	705.27	"f_4686317883852880144"	349509	78739.4	4356.81	705.43	0	0	3171	16646
2	4354.87	705.21	"f_4686317883852880144"	349509	78739.4	4356.81	705.43	0	0	3171	16646
2	4356.42	705.32	"f_4686317883852880144"	349509	78739.4	4356.81	705.43	0	0	3171	16646
